TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
T01799,C6364,1,0.11538461538461542,0,0,3,0.8471428571428572,2023-06-20,0,0.5089576875075487,June,Tuesday,18-25
T01800,C6123,1,0.8461538461538461,5,6,5,0.7361224489795919,2023-11-21,0,0.7417367848947221,November,Tuesday,60+
T01801,C4110,0,0.1923076923076924,5,5,1,0.9693877551020408,2023-02-04,3,0.19078867909336125,February,Saturday,26-40
T01802,C3610,1,0.05769230769230771,2,2,2,0.5304081632653062,2023-02-08,0,0.21285075888723382,February,Wednesday,18-25
T01803,C9163,0,0.25,0,2,1,0.07,2023-10-17,0,0.013366077539353437,October,Tuesday,26-40
T01804,C9433,1,1.0,7,1,3,0.9251020408163265,2023-02-17,0,0.5550948105801361,February,Friday,60+
T01805,C8648,0,0.3076923076923077,6,0,4,0.3810204081632653,2023-10-13,2,0.3122911550384476,October,Friday,26-40
T01806,C9171,2,0.576923076923077,3,2,5,0.10163265306122449,2023-02-27,1,0.11590643745722452,February,Monday,41-60
T01807,C6055,2,0.7692307692307693,4,4,1,0.4330612244897959,2023-09-30,1,0.0849873183300455,September,Saturday,41-60
T01808,C9148,2,0.11538461538461542,0,5,4,0.43020408163265306,2023-03-23,0,0.3511010910262088,March,Thursday,18-25
T01809,C1379,0,0.5384615384615385,3,6,4,0.02693877551020408,2023-09-20,2,0.03289182334232457,September,Wednesday,41-60
T01810,C2475,1,0.9038461538461539,3,0,3,0.5906122448979592,2023-02-14,3,0.35713998148073595,February,Tuesday,60+
T01811,C7442,1,0.40384615384615385,9,2,3,0.9034693877551021,2023-10-21,3,0.5422923628165385,October,Saturday,26-40
T01812,C9281,1,0.3076923076923077,1,4,4,0.07469387755102042,2023-08-28,3,0.07057449977857401,August,Monday,26-40
T01813,C8491,1,0.4423076923076924,2,5,1,0.39224489795918366,2023-11-09,0,0.07693546439067595,November,Thursday,41-60
T01814,C4944,1,0.4423076923076924,3,3,4,0.5844897959183674,2023-11-29,0,0.47284512258947625,November,Wednesday,41-60
T01815,C4524,2,0.6730769230769232,3,1,2,0.18244897959183676,2023-04-08,1,0.07556664922098313,April,Saturday,41-60
T01816,C6781,0,0.6730769230769232,1,0,5,0.1293877551020408,2023-02-07,1,0.14328274085108098,February,Tuesday,41-60
T01817,C1797,1,0.980769230769231,2,6,2,0.8473469387755103,2023-12-17,3,0.33789605056564276,December,Sunday,60+
T01818,C1828,0,0.3076923076923077,3,6,5,0.7418367346938776,2023-08-09,3,0.7473730826522808,August,Wednesday,26-40
T01819,C5609,1,0.42307692307692313,1,0,2,0.18918367346938778,2023-05-22,3,0.07822376102097507,May,Monday,41-60
T01820,C9108,0,0.019230769230769273,0,0,2,0.8542857142857143,2023-08-27,0,0.3406336809050284,August,Sunday,18-25
T01821,C8710,0,0.5000000000000001,1,0,3,0.1293877551020408,2023-08-20,3,0.08418213293610853,August,Sunday,41-60
T01822,C5681,0,0.13461538461538464,4,6,1,0.3961224489795918,2023-03-19,3,0.07770039051491606,March,Sunday,26-40
T01823,C9793,0,0.42307692307692313,5,1,3,0.3410204081632653,2023-11-30,1,0.20942872096300175,November,Thursday,41-60
T01824,C1133,2,0.826923076923077,8,6,2,0.5444897959183673,2023-06-19,2,0.21840653810539878,June,Monday,60+
T01825,C2761,0,0.730769230769231,2,3,4,0.953469387755102,2023-02-07,0,0.7640001610370788,February,Tuesday,41-60
T01826,C8060,1,0.23076923076923084,9,5,2,0.6208163265306123,2023-04-04,3,0.24852047183864087,April,Tuesday,26-40
T01827,C3194,2,0.6923076923076924,5,5,4,0.6953061224489796,2023-11-28,3,0.5602882563710294,November,Tuesday,41-60
T01828,C5333,2,0.6923076923076924,1,5,1,0.11918367346938777,2023-10-22,2,0.023068561536293733,October,Sunday,41-60
T01829,C6992,0,0.7884615384615384,0,0,5,0.7128571428571429,2023-06-23,2,0.7187890011675189,June,Friday,41-60
T01830,C7606,1,0.7884615384615384,6,1,5,0.473265306122449,2023-08-21,1,0.4824670880470228,August,Monday,41-60
T01831,C6995,0,0.6538461538461539,9,1,2,0.23918367346938776,2023-09-28,3,0.09795080317243045,September,Thursday,41-60
T01832,C1741,0,0.21153846153846156,0,0,2,0.04122448979591837,2023-12-21,3,0.019847819960545916,December,Thursday,26-40
T01833,C7563,0,0.9423076923076924,8,6,5,0.5459183673469388,2023-08-10,3,0.5541285881074117,August,Thursday,60+
T01834,C1838,1,0.34615384615384615,2,0,2,0.6022448979591837,2023-01-11,0,0.24119328475381457,January,Wednesday,26-40
T01835,C4189,0,0.42307692307692313,4,3,2,0.56,2023-07-25,2,0.22452594709931964,July,Tuesday,41-60
T01836,C6939,1,0.3846153846153847,3,0,1,0.6822448979591836,2023-10-22,0,0.13414388662989654,October,Sunday,26-40
T01837,C5728,0,0.826923076923077,8,4,2,0.6263265306122449,2023-05-31,1,0.2506944724022706,May,Wednesday,60+
T01838,C2204,0,0.6153846153846154,4,6,4,0.786734693877551,2023-01-04,3,0.6324328676677805,January,Wednesday,41-60
T01839,C7329,0,0.5961538461538463,5,0,1,0.49142857142857144,2023-11-16,0,0.09650146946334394,November,Thursday,41-60
T01840,C9261,0,0.9423076923076924,6,3,3,0.05204081632653062,2023-07-19,3,0.038407343290792706,July,Wednesday,60+
T01841,C8378,1,0.9038461538461539,9,2,2,0.2679591836734694,2023-01-10,0,0.10930391722694151,January,Tuesday,60+
T01842,C5582,0,0.5384615384615385,7,5,2,0.6157142857142858,2023-01-05,0,0.2465075083537985,January,Thursday,41-60
T01843,C2946,2,0.0961538461538462,6,6,4,0.07448979591836735,2023-04-26,2,0.07041346269978663,April,Wednesday,18-25
T01844,C3108,1,0.46153846153846156,6,6,1,0.4861224489795918,2023-06-15,2,0.09545472845122589,June,Thursday,41-60
T01845,C2584,1,0.7500000000000001,0,3,5,0.25081632653061225,2023-08-07,3,0.26305406819920285,August,Monday,41-60
T01846,C7453,2,0.34615384615384615,7,1,2,0.9883673469387755,2023-03-19,2,0.3935343612866863,March,Sunday,26-40
T01847,C7114,2,0.5576923076923077,5,1,1,0.0426530612244898,2023-05-13,0,0.007971335399975844,May,Saturday,41-60
T01848,C6555,1,0.7692307692307693,5,5,1,0.17755102040816328,2023-04-25,2,0.034582712669592175,April,Tuesday,41-60
T01849,C6990,1,0.17307692307692313,0,4,4,0.353469387755102,2023-10-27,0,0.2905511494021498,October,Friday,26-40
T01850,C3363,2,0.1923076923076924,0,2,4,0.5232653061224489,2023-12-12,3,0.424533998953259,December,Tuesday,26-40
T01851,C4261,0,0.7692307692307693,2,3,5,0.8538775510204082,2023-06-17,3,0.8578847779701276,June,Saturday,41-60
T01852,C9341,2,0.980769230769231,7,0,3,0.8495918367346939,2023-09-30,1,0.5104070212166352,September,Saturday,60+
T01853,C7576,0,0.40384615384615385,1,4,2,0.9720408163265306,2023-08-23,0,0.3870928781351906,August,Wednesday,26-40
T01854,C9193,2,0.5000000000000001,2,1,2,0.5751020408163265,2023-12-01,1,0.2304843190144531,December,Friday,41-60
T01855,C1659,1,0.7692307692307693,1,4,3,0.35918367346938773,2023-12-07,3,0.22017794597206009,December,Thursday,41-60
T01856,C1742,2,0.7500000000000001,2,2,4,0.633265306122449,2023-04-13,1,0.5113329844196627,April,Thursday,41-60
T01857,C1637,1,0.6923076923076924,4,2,4,0.9740816326530612,2023-10-22,3,0.7802649059946053,October,Sunday,41-60
T01858,C3245,0,0.48076923076923084,0,2,1,0.05448979591836734,2023-07-01,2,0.01030637304239301,July,Saturday,41-60
T01859,C6456,2,0.07692307692307698,6,4,5,0.25081632653061225,2023-10-23,2,0.26305406819920285,October,Monday,18-25
T01860,C8761,0,0.0961538461538462,2,3,4,0.6369387755102041,2023-03-20,3,0.5142316518378357,March,Monday,18-25
T01861,C9508,2,0.1923076923076924,8,4,1,0.13102040816326532,2023-04-07,1,0.0254035991787109,April,Friday,26-40
T01862,C8487,2,0.40384615384615385,1,3,3,0.12918367346938778,2023-03-17,3,0.084061355127018,March,Friday,26-40
T01863,C3440,0,0.2692307692307693,6,4,1,0.3753061224489796,2023-04-16,3,0.07359394500583759,April,Sunday,26-40
T01864,C9446,2,0.3846153846153847,2,2,3,0.9451020408163265,2023-06-07,3,0.5669310358710093,June,Wednesday,26-40
T01865,C3290,1,0.3846153846153847,0,5,3,0.8416326530612245,2023-04-03,3,0.505696686662104,April,Monday,26-40
T01866,C6373,0,0.7884615384615384,1,0,3,0.960204081632653,2023-02-21,1,0.5758685937437095,February,Tuesday,41-60
T01867,C6218,0,0.34615384615384615,7,6,3,0.916530612244898,2023-01-14,3,0.5500221425983333,January,Saturday,26-40
T01868,C3662,1,0.8653846153846155,1,4,4,0.6987755102040817,2023-10-01,2,0.5630258867104151,October,Sunday,60+
T01869,C7438,0,0.326923076923077,5,6,2,0.9010204081632653,2023-11-05,2,0.35907242642618464,November,Sunday,26-40
T01870,C5902,2,0.730769230769231,2,6,3,0.2026530612244898,2023-01-21,0,0.12754136639961353,January,Saturday,41-60
T01871,C6511,1,0.7884615384615384,1,6,1,0.8822448979591837,2023-03-07,2,0.1735979709328073,March,Tuesday,41-60
T01872,C9311,2,0.48076923076923084,1,1,2,0.08591836734693878,2023-10-04,2,0.03748138008776521,October,Wednesday,41-60
T01873,C9351,2,0.326923076923077,1,4,1,0.7895918367346939,2023-06-28,2,0.15532026249043843,June,Wednesday,26-40
T01874,C9721,2,0.5384615384615385,1,1,1,0.876734693877551,2023-02-05,3,0.1725109706509924,February,Sunday,41-60
T01875,C9025,2,0.9423076923076924,4,5,1,0.8697959183673469,2023-06-17,0,0.17114215548129957,June,Saturday,60+
T01876,C5911,2,0.4423076923076924,3,6,3,0.7371428571428571,2023-06-11,0,0.4438584484077459,June,Sunday,41-60
T01877,C8780,2,0.9038461538461539,8,4,2,0.529795918367347,2023-04-28,0,0.21260920326905272,April,Friday,60+
T01878,C1272,1,0.7115384615384616,6,0,3,0.45,2023-12-03,0,0.2739240710173517,December,Sunday,41-60
T01879,C7035,1,0.6346153846153847,7,4,4,0.32591836734693874,2023-04-17,1,0.2688111437658521,April,Monday,41-60
T01880,C6427,0,0.5384615384615385,1,4,3,0.9616326530612245,2023-04-14,3,0.5767140384073433,April,Friday,41-60
T01881,C2795,1,0.5000000000000001,0,0,5,0.4897959183673469,2023-06-05,2,0.4987720922742461,June,Monday,41-60
T01882,C7824,1,0.1923076923076924,2,4,1,0.4079591836734694,2023-03-25,1,0.08003542815733322,March,Saturday,26-40
T01883,C6040,1,0.21153846153846156,6,0,4,0.5493877551020409,2023-08-06,0,0.445146745038045,August,Sunday,26-40
T01884,C1436,1,0.019230769230769273,1,4,2,0.4063265306122449,2023-05-19,1,0.163895486935867,May,Friday,18-25
T01885,C8775,1,0.15384615384615385,4,1,3,0.6051020408163266,2023-04-30,0,0.3657152059261645,April,Sunday,26-40
T01886,C5350,1,0.8846153846153847,5,3,4,0.3859183673469388,2023-04-22,1,0.31615604492934496,April,Saturday,60+
T01887,C4728,0,0.28846153846153855,8,3,3,0.7620408163265306,2023-07-01,1,0.4585933411167922,July,Saturday,26-40
T01888,C1841,1,0.8076923076923078,6,6,3,0.5261224489795918,2023-01-14,2,0.3189741938081243,January,Saturday,60+
T01889,C8871,2,0.3076923076923077,6,3,3,0.19285714285714287,2023-03-12,1,0.12174403156326745,March,Sunday,26-40
T01890,C3793,0,0.9038461538461539,1,4,1,0.40285714285714286,2023-08-14,2,0.07902894641491204,August,Monday,60+
T01891,C9589,1,0.8461538461538461,6,0,1,0.7438775510204082,2023-03-05,3,0.14630218607834455,March,Sunday,60+
T01892,C7229,2,0.9038461538461539,0,4,1,0.6853061224489796,2023-07-12,0,0.13474777567534926,July,Wednesday,60+
T01893,C3421,1,0.0961538461538462,5,3,5,0.6048979591836735,2023-01-14,2,0.6123032328193567,January,Saturday,18-25
T01894,C4968,2,0.25,1,0,2,0.13306122448979593,2023-08-16,0,0.05608116268770885,August,Wednesday,26-40
T01895,C1517,0,0.1923076923076924,5,6,3,0.5883673469387755,2023-04-17,3,0.35581142558073997,April,Monday,26-40
T01896,C2800,0,0.48076923076923084,2,1,3,0.9369387755102041,2023-07-14,2,0.5620999235073876,July,Friday,41-60
T01897,C4125,2,0.11538461538461542,3,6,3,0.8453061224489796,2023-01-26,0,0.5078706872257337,January,Thursday,18-25
T01898,C1310,1,0.11538461538461542,8,2,5,0.12775510204081633,2023-08-17,0,0.14167237006320707,August,Thursday,18-25
T01899,C8225,1,0.07692307692307698,9,0,5,0.6055102040816327,2023-08-13,3,0.6129071218648093,August,Sunday,18-25
T01900,C6139,0,0.576923076923077,0,3,5,0.8093877551020409,2023-07-24,2,0.8140021740005636,July,Monday,41-60
T01901,C7861,2,0.6730769230769232,1,4,3,0.38510204081632654,2023-04-12,0,0.23551672772655907,April,Wednesday,41-60
T01902,C3481,0,0.05769230769230771,0,4,2,0.7504081632653061,2023-04-16,1,0.29964974435363745,April,Sunday,18-25
T01903,C7765,2,0.019230769230769273,6,2,3,0.700204081632653,2023-07-14,0,0.4219976649623576,July,Friday,18-25
T01904,C4340,0,0.9423076923076924,1,0,2,0.3840816326530612,2023-10-30,1,0.1551189661419542,October,Monday,60+
T01905,C7723,0,0.48076923076923084,8,3,5,0.9518367346938775,2023-03-05,1,0.9545070252425621,March,Sunday,41-60
T01906,C9221,2,0.6346153846153847,5,6,4,0.20938775510204083,2023-02-17,0,0.17685897177825197,February,Friday,41-60
T01907,C8726,0,0.9230769230769232,5,5,1,0.8987755102040816,2023-03-31,2,0.17685897177825197,March,Friday,60+
T01908,C2020,1,0.0961538461538462,6,2,1,0.4093877551020408,2023-09-17,3,0.08031724304521116,September,Sunday,18-25
T01909,C3262,2,0.11538461538461542,2,6,2,0.6814285714285714,2023-10-24,3,0.27243447803856835,October,Tuesday,18-25
T01910,C9498,2,0.3076923076923077,0,1,5,0.9775510204081633,2023-09-22,0,0.9798703651515762,September,Friday,26-40
T01911,C4397,2,0.7500000000000001,2,4,1,0.23081632653061226,2023-03-04,0,0.045090382060469426,March,Saturday,41-60
T01912,C6325,2,0.17307692307692313,7,2,1,0.43510204081632653,2023-03-25,1,0.08538991102701397,March,Saturday,26-40
T01913,C8837,0,0.0961538461538462,1,2,5,0.47959183673469385,2023-04-18,0,0.48870727485003423,April,Tuesday,18-25
T01914,C9609,1,0.7884615384615384,7,5,2,0.5710204081632653,2023-03-03,1,0.2288739482265792,March,Friday,41-60
T01915,C7173,0,0.46153846153846156,0,6,2,0.5246938775510204,2023-09-08,1,0.21059623978421033,September,Friday,41-60
T01916,C6140,1,0.3653846153846154,6,5,4,0.19714285714285715,2023-11-06,1,0.1671967470510085,November,Monday,26-40
T01917,C3837,1,0.2692307692307693,3,2,1,0.13612244897959186,2023-07-03,2,0.026410080921132093,July,Monday,26-40
T01918,C8531,2,0.28846153846153855,0,6,1,0.6828571428571428,2023-06-12,0,0.1342646644389871,June,Monday,26-40
T01919,C9734,2,0.9038461538461539,8,3,5,0.7038775510204082,2023-08-01,1,0.7099319618342124,August,Tuesday,60+
T01920,C6608,2,0.34615384615384615,1,2,5,0.8442857142857143,2023-04-08,3,0.8484238495913684,April,Saturday,26-40
T01921,C9950,1,0.5384615384615385,5,5,3,0.2479591836734694,2023-04-18,2,0.1543540400177141,April,Tuesday,41-60
T01922,C6804,1,0.7692307692307693,3,5,3,0.9628571428571429,2023-02-16,0,0.5774387052618866,February,Thursday,41-60
T01923,C5331,2,0.15384615384615385,2,5,4,0.8261224489795919,2023-09-17,0,0.663513023873747,September,Sunday,26-40
T01924,C8932,1,0.15384615384615385,8,5,2,0.3310204081632653,2023-07-04,0,0.1341841458995934,July,Tuesday,26-40
T01925,C4150,0,0.6346153846153847,9,5,5,0.3006122448979592,2023-09-02,0,0.31217037722935703,September,Saturday,41-60
T01926,C5038,2,0.1923076923076924,7,4,2,0.7589795918367347,2023-05-11,1,0.30303152300817265,May,Thursday,26-40
T01927,C5571,0,0.019230769230769273,4,2,1,0.025918367346938774,2023-09-18,2,0.004670075284834333,September,Monday,18-25
T01928,C5890,0,0.03846153846153849,0,1,2,0.27877551020408164,2023-02-27,0,0.11357139981480736,February,Monday,18-25
T01929,C4684,0,0.8076923076923078,6,3,2,0.20183673469387756,2023-08-22,2,0.0832159104633842,August,Tuesday,60+
T01930,C5876,0,0.42307692307692313,3,3,4,0.6997959183673469,2023-01-09,1,0.563831072104352,January,Monday,41-60
T01931,C5735,2,0.3846153846153847,6,1,5,0.44020408163265307,2023-01-04,1,0.4498570795925762,January,Wednesday,26-40
T01932,C4396,0,0.576923076923077,8,6,3,0.9271428571428572,2023-07-14,3,0.5563025886710415,July,Friday,41-60
T01933,C9011,2,0.5576923076923077,7,4,5,0.7855102040816326,2023-08-04,0,0.7904505012279077,August,Friday,41-60
T01934,C6194,2,0.6538461538461539,4,2,3,0.16877551020408166,2023-07-24,0,0.10749225009058336,July,Monday,41-60
T01935,C8861,0,0.326923076923077,7,5,3,0.21122448979591837,2023-02-21,1,0.13261403438141633,February,Tuesday,26-40
T01936,C6714,1,0.6730769230769232,5,5,4,0.05693877551020408,2023-07-01,3,0.05656427392407102,July,Saturday,41-60
T01937,C5480,1,0.5384615384615385,4,3,1,0.7212244897959184,2023-07-04,0,0.14183340714199447,July,Tuesday,41-60
T01938,C5715,0,0.15384615384615385,2,3,4,0.04,2023-06-08,0,0.043198196384717585,June,Thursday,26-40
T01939,C2996,0,0.8461538461538461,4,1,1,0.2789795918367347,2023-02-03,0,0.05459156970892549,February,Friday,60+
T01940,C9899,1,0.6538461538461539,8,0,4,0.12204081632653063,2023-08-11,2,0.10793510205724868,August,Friday,41-60
T01941,C7220,2,0.21153846153846156,3,4,4,0.22122448979591838,2023-11-30,2,0.18619912234792063,November,Thursday,26-40
T01942,C7464,2,0.7115384615384616,5,2,5,0.8608163265306122,2023-06-03,3,0.8647288538185918,June,Saturday,41-60
T01943,C6654,2,0.730769230769231,0,2,5,0.8848979591836735,2023-04-28,0,0.8884818229397319,April,Friday,41-60
T01944,C3399,2,0.5576923076923077,3,6,1,0.6487755102040816,2023-12-26,3,0.12754136639961353,December,Tuesday,41-60
T01945,C5758,0,0.7692307692307693,5,5,2,0.7059183673469388,2023-02-13,0,0.28209670276581184,February,Monday,41-60
T01946,C1689,1,0.9038461538461539,9,2,5,0.5922448979591837,2023-11-30,1,0.5998228592133339,November,Thursday,60+
T01947,C5712,0,0.7692307692307693,4,1,3,0.21306122448979592,2023-11-26,0,0.13370103466323122,November,Sunday,41-60
T01948,C2294,0,0.6923076923076924,0,2,2,0.6724489795918367,2023-07-19,0,0.2688916623052458,July,Wednesday,41-60
T01949,C6674,2,0.5192307692307693,6,4,3,0.9310204081632654,2023-08-30,1,0.5585973670437618,August,Wednesday,41-60
T01950,C8247,1,0.6346153846153847,7,4,1,0.40346938775510205,2023-01-09,1,0.07914972422400257,January,Monday,41-60
T01951,C5201,1,0.7692307692307693,7,6,5,0.4904081632653061,2023-05-21,3,0.49937598131969885,May,Sunday,41-60
T01952,C8849,2,0.7692307692307693,5,5,1,0.19897959183673472,2023-11-28,0,0.03880993598776118,November,Tuesday,41-60
T01953,C4505,0,0.6538461538461539,8,6,2,0.5630612244897959,2023-06-15,1,0.22573372519022508,June,Thursday,41-60
T01954,C4310,0,0.3653846153846154,6,4,4,0.5626530612244898,2023-01-24,2,0.45561415515922543,January,Tuesday,26-40
T01955,C9824,0,0.42307692307692313,9,5,4,0.9887755102040816,2023-03-14,3,0.7918595756672974,March,Tuesday,41-60
T01956,C5442,1,0.576923076923077,1,1,5,0.18000000000000002,2023-05-08,3,0.19320423527517214,May,Monday,41-60
T01957,C5450,0,0.6538461538461539,9,4,5,0.07551020408163264,2023-04-01,3,0.090140504851242,April,Saturday,41-60
T01958,C3249,0,0.2692307692307693,6,4,1,0.12326530612244899,2023-10-17,3,0.02387374693023069,October,Tuesday,26-40
T01959,C2789,0,0.980769230769231,9,1,2,0.593265306122449,2023-01-05,3,0.237650469020492,January,Thursday,60+
T01960,C4920,0,0.0961538461538462,6,0,4,0.7504081632653061,2023-03-07,2,0.603768267643625,March,Tuesday,18-25
T01961,C4972,0,0.5384615384615385,8,1,5,0.683469387755102,2023-09-23,3,0.6898023269857885,September,Saturday,41-60
T01962,C1831,2,0.3653846153846154,2,6,4,0.7518367346938776,2023-03-21,2,0.6048955271951367,March,Tuesday,26-40
T01963,C9700,2,0.4423076923076924,6,3,5,0.7283673469387755,2023-03-13,3,0.734087523652321,March,Monday,41-60
T01964,C4697,1,0.5000000000000001,6,1,4,0.48346938775510206,2023-12-22,0,0.39313176858971777,December,Friday,41-60
T01965,C4814,1,0.3076923076923077,2,3,4,0.7975510204081633,2023-08-29,3,0.6409678328435122,August,Tuesday,26-40
T01966,C1860,1,0.17307692307692313,0,6,5,0.22489795918367347,2023-01-20,0,0.2374894319417046,January,Friday,26-40
T01967,C2641,0,0.3653846153846154,5,0,3,0.30653061224489797,2023-02-01,1,0.18901727122669998,February,Wednesday,26-40
T01968,C7771,2,0.0,3,4,2,0.9855102040816326,2023-11-02,0,0.3924071017351745,November,Thursday,18-25
T01969,C6411,0,0.0,4,1,2,0.8514285714285714,2023-04-18,1,0.33950642135351666,April,Tuesday,18-25
T01970,C8739,0,0.6346153846153847,0,4,1,0.14,2023-12-05,2,0.0271750070453722,December,Tuesday,41-60
T01971,C2647,0,1.0,9,0,2,0.25448979591836735,2023-05-31,2,0.1039896936269576,May,Wednesday,60+
T01972,C3252,2,0.9230769230769232,0,4,5,0.012857142857142859,2023-07-10,1,0.02834252586658078,July,Monday,60+
T01973,C1084,0,0.15384615384615385,2,3,2,0.9922448979591836,2023-11-13,3,0.39506421353516646,November,Monday,26-40
T01974,C3587,2,0.42307692307692313,1,1,5,0.9914285714285715,2023-08-01,3,0.9935585168485044,August,Tuesday,41-60
T01975,C7666,2,0.34615384615384615,9,0,1,0.6183673469387755,2023-03-22,3,0.12154273521478322,March,Wednesday,26-40
T01976,C8793,1,0.576923076923077,9,5,5,0.7581632653061224,2023-08-03,2,0.7634767905310198,August,Thursday,41-60
T01977,C8822,1,0.6538461538461539,1,2,4,0.6340816326530613,2023-03-30,2,0.5119771327348122,March,Thursday,41-60
T01978,C4267,0,0.0,7,1,5,0.5357142857142857,2023-03-31,1,0.5440637706831998,March,Friday,18-25
